dataset,episode,normalized_grasp_progress,stage_code
insert_10degree,56,0.37,4
insert_10degree,56,0.37333333333333335,4
insert_10degree,56,0.37666666666666665,4
insert_10degree,56,0.38,4
insert_10degree,56,0.38333333333333336,4
insert_10degree,56,0.38666666666666666,4
insert_10degree,56,0.39,4
insert_10degree,56,0.3933333333333333,4
insert_10degree,56,0.39666666666666667,4
insert_10degree,56,0.4,4
insert_10degree,56,0.4033333333333333,4
insert_10degree,56,0.4066666666666667,4
insert_10degree,56,0.41,4
insert_10degree,56,0.41333333333333333,4
insert_10degree,56,0.4166666666666667,4
insert_10degree,56,0.42,4
insert_10degree,56,0.42333333333333334,4
insert_10degree,56,0.4266666666666667,4
insert_10degree,56,0.43,4
insert_10degree,56,0.43333333333333335,4
insert_10degree,56,0.43666666666666665,4
insert_10degree,56,0.44,4
insert_10degree,56,0.44333333333333336,4
insert_10degree,56,0.44666666666666666,4
insert_10degree,56,0.45,4
insert_10degree,56,0.4533333333333333,4
insert_10degree,56,0.45666666666666667,4
insert_10degree,56,0.46,4
insert_10degree,56,0.4633333333333333,4
insert_10degree,56,0.4666666666666667,4
insert_10degree,56,0.47,4
insert_10degree,56,0.47333333333333333,4
insert_10degree,56,0.4766666666666667,4
insert_10degree,56,0.48,4
insert_10degree,56,0.48333333333333334,4
insert_10degree,56,0.4866666666666667,4
insert_10degree,56,0.49,4
insert_10degree,56,0.49333333333333335,4
insert_10degree,56,0.49666666666666665,4
insert_10degree,56,0.5,4
insert_10degree,56,0.5033333333333333,4
insert_10degree,56,0.5066666666666667,4
insert_10degree,56,0.51,4
insert_10degree,56,0.5133333333333333,4
insert_10degree,56,0.5166666666666667,4
insert_10degree,56,0.52,4
insert_10degree,56,0.5233333333333333,4
insert_10degree,56,0.5266666666666666,4
insert_10degree,56,0.53,4
insert_10degree,56,0.5333333333333333,4
insert_10degree,56,0.5366666666666666,4
insert_10degree,56,0.54,4
insert_10degree,56,0.5433333333333333,4
insert_10degree,56,0.5466666666666666,4
insert_10degree,56,0.55,4
insert_10degree,56,0.5533333333333333,4
insert_10degree,56,0.5566666666666666,4
insert_10degree,56,0.56,4
insert_10degree,56,0.5633333333333334,4
insert_10degree,56,0.5666666666666667,4
insert_10degree,56,0.57,4
insert_10degree,56,0.5733333333333334,4
insert_10degree,56,0.5766666666666667,4
insert_10degree,56,0.58,4
insert_10degree,56,0.5833333333333334,4
insert_10degree,56,0.5866666666666667,4
insert_10degree,56,0.59,4
insert_10degree,56,0.5933333333333334,4
insert_10degree,56,0.5966666666666667,4
insert_10degree,56,0.6,4
insert_10degree,56,0.6033333333333334,4
insert_10degree,56,0.6066666666666667,4
insert_10degree,56,0.61,4
insert_10degree,56,0.6133333333333333,4
insert_10degree,56,0.6166666666666667,4
insert_10degree,56,0.62,4
insert_10degree,56,0.6233333333333333,4
insert_10degree,56,0.6266666666666667,4
insert_10degree,56,0.63,4
insert_10degree,56,0.6333333333333333,4
insert_10degree,56,0.6366666666666667,4
insert_10degree,56,0.64,4
insert_10degree,56,0.6433333333333333,4
insert_10degree,56,0.6466666666666666,4
insert_10degree,56,0.65,4
insert_10degree,56,0.6533333333333333,4
insert_10degree,56,0.6566666666666666,4
insert_10degree,56,0.66,4
insert_10degree,56,0.6633333333333333,4
insert_10degree,56,0.6666666666666666,4
insert_10degree,56,0.67,4
insert_10degree,56,0.6733333333333333,4
insert_10degree,56,0.6766666666666666,4
insert_10degree,56,0.68,4
insert_10degree,56,0.6833333333333333,4
insert_10degree,56,0.6866666666666666,4
insert_10degree,56,0.69,4
insert_10degree,56,0.6933333333333334,4
insert_10degree,56,0.6966666666666667,4
insert_10degree,56,0.7,4
insert_10degree,56,0.7033333333333334,4
insert_10degree,56,0.7066666666666667,4
insert_10degree,56,0.71,4
insert_10degree,56,0.7133333333333334,4
insert_10degree,56,0.7166666666666667,4
insert_10degree,56,0.72,4
insert_10degree,56,0.7233333333333334,4
insert_10degree,56,0.7266666666666667,4
insert_10degree,56,0.73,4
insert_10degree,56,0.7333333333333333,4
insert_10degree,56,0.7366666666666667,4
insert_10degree,56,0.74,4
insert_10degree,56,0.7433333333333333,4
insert_10degree,56,0.7466666666666667,4
insert_10degree,56,0.75,4
insert_10degree,56,0.7533333333333333,4
insert_10degree,56,0.7566666666666667,4
insert_10degree,56,0.76,4
insert_10degree,56,0.7633333333333333,4
insert_10degree,56,0.7666666666666667,4
insert_10degree,56,0.77,4
insert_10degree,56,0.7733333333333333,4
insert_10degree,56,0.7766666666666666,4
insert_10degree,56,0.78,4
insert_10degree,56,0.7833333333333333,4
insert_10degree,56,0.7866666666666666,4
insert_10degree,56,0.79,4
insert_10degree,56,0.7933333333333333,4
insert_10degree,56,0.7966666666666666,4
insert_10degree,56,0.8,4
insert_10degree,56,0.8033333333333333,4
insert_10degree,56,0.8066666666666666,4
insert_10degree,56,0.81,4
insert_10degree,56,0.8133333333333334,4
insert_10degree,56,0.8166666666666667,4
insert_10degree,56,0.82,4
insert_10degree,56,0.8233333333333334,4
insert_10degree,56,0.8266666666666667,4
insert_10degree,56,0.83,4
insert_10degree,56,0.8333333333333334,4
insert_10degree,56,0.8366666666666667,4
insert_10degree,56,0.84,4
insert_10degree,56,0.8433333333333334,4
insert_10degree,56,0.8466666666666667,4
insert_10degree,56,0.85,4
insert_10degree,56,0.8533333333333334,4
insert_10degree,56,0.8566666666666667,4
insert_10degree,56,0.86,4
insert_10degree,56,0.8633333333333333,4
insert_10degree,56,0.8666666666666667,5
insert_10degree,56,0.87,5
insert_10degree,56,0.8733333333333333,5
insert_10degree,56,0.8766666666666667,5
insert_10degree,56,0.88,5
insert_10degree,56,0.8833333333333333,5
insert_10degree,56,0.8866666666666667,5
insert_10degree,56,0.89,5
insert_10degree,56,0.8933333333333333,5
insert_10degree,56,0.8966666666666666,5
insert_10degree,56,0.9,5
insert_10degree,56,0.9033333333333333,5
insert_10degree,56,0.9066666666666666,5
insert_10degree,56,0.91,5
insert_10degree,56,0.9133333333333333,5
insert_10degree,56,0.9166666666666666,5
insert_10degree,56,0.92,5
insert_10degree,56,0.9233333333333333,5
insert_10degree,56,0.9266666666666666,5
insert_10degree,56,0.93,5
insert_10degree,56,0.9333333333333333,5
insert_10degree,56,0.9366666666666666,5
insert_10degree,56,0.94,5
insert_10degree,56,0.9433333333333334,5
insert_10degree,56,0.9466666666666667,5
insert_10degree,56,0.95,5
insert_10degree,56,0.9533333333333334,5
insert_10degree,56,0.9566666666666667,5
insert_10degree,56,0.96,5
insert_10degree,56,0.9633333333333334,5
insert_10degree,56,0.9666666666666667,5
insert_10degree,56,0.97,5
insert_10degree,56,0.9733333333333334,5
insert_10degree,56,0.9766666666666667,5
insert_10degree,56,0.98,5
insert_10degree,56,0.9833333333333333,5
insert_10degree,56,0.9866666666666667,5
insert_10degree,56,0.99,0
insert_10degree,56,0.9933333333333333,0
insert_10degree,56,0.9966666666666667,0
insert_10degree,56,1.0,0
insert_10degree,57,0.0,1
insert_10degree,57,0.0033333333333333335,1
insert_10degree,57,0.006666666666666667,1
insert_10degree,57,0.01,1
insert_10degree,57,0.013333333333333334,1
insert_10degree,57,0.016666666666666666,1
insert_10degree,57,0.02,1
insert_10degree,57,0.023333333333333334,1
insert_10degree,57,0.02666666666666667,1
insert_10degree,57,0.03,1
insert_10degree,57,0.03333333333333333,1
insert_10degree,57,0.03666666666666667,1
insert_10degree,57,0.04,1
insert_10degree,57,0.043333333333333335,1
insert_10degree,57,0.04666666666666667,1
insert_10degree,57,0.05,1
insert_10degree,57,0.05333333333333334,1
insert_10degree,57,0.056666666666666664,1
insert_10degree,57,0.06,1
insert_10degree,57,0.06333333333333334,1
insert_10degree,57,0.06666666666666667,1
insert_10degree,57,0.07,1
insert_10degree,57,0.07333333333333333,1
insert_10degree,57,0.07666666666666666,1
insert_10degree,57,0.08,1
insert_10degree,57,0.08333333333333333,1
insert_10degree,57,0.08666666666666667,1
insert_10degree,57,0.09,1
insert_10degree,57,0.09333333333333334,1
insert_10degree,57,0.09666666666666666,1
insert_10degree,57,0.1,2
insert_10degree,57,0.10333333333333333,2
insert_10degree,57,0.10666666666666667,2
insert_10degree,57,0.11,2
insert_10degree,57,0.11333333333333333,2
insert_10degree,57,0.11666666666666667,2
insert_10degree,57,0.12,2
insert_10degree,57,0.12333333333333334,2
insert_10degree,57,0.12666666666666668,2
insert_10degree,57,0.13,2
insert_10degree,57,0.13333333333333333,2
insert_10degree,57,0.13666666666666666,2
insert_10degree,57,0.14,2
insert_10degree,57,0.14333333333333334,2
insert_10degree,57,0.14666666666666667,2
insert_10degree,57,0.15,2
insert_10degree,57,0.15333333333333332,2
insert_10degree,57,0.15666666666666668,2
insert_10degree,57,0.16,2
insert_10degree,57,0.16333333333333333,2
insert_10degree,57,0.16666666666666666,2
insert_10degree,57,0.17,2
insert_10degree,57,0.17333333333333334,2
insert_10degree,57,0.17666666666666667,2
insert_10degree,57,0.18,2
insert_10degree,57,0.18333333333333332,2
insert_10degree,57,0.18666666666666668,2
insert_10degree,57,0.19,2
insert_10degree,57,0.19333333333333333,2
insert_10degree,57,0.19666666666666666,2
insert_10degree,57,0.2,2
insert_10degree,57,0.20333333333333334,2
insert_10degree,57,0.20666666666666667,2
insert_10degree,57,0.21,2
insert_10degree,57,0.21333333333333335,2
insert_10degree,57,0.21666666666666667,2
insert_10degree,57,0.22,2
insert_10degree,57,0.22333333333333333,2
insert_10degree,57,0.22666666666666666,2
insert_10degree,57,0.23,2
insert_10degree,57,0.23333333333333334,2
insert_10degree,57,0.23666666666666666,2
insert_10degree,57,0.24,2
insert_10degree,57,0.24333333333333335,2
insert_10degree,57,0.24666666666666667,2
insert_10degree,57,0.25,2
insert_10degree,57,0.25333333333333335,2
insert_10degree,57,0.25666666666666665,2
insert_10degree,57,0.26,3
insert_10degree,57,0.2633333333333333,3
insert_10degree,57,0.26666666666666666,3
insert_10degree,57,0.27,3
insert_10degree,57,0.2733333333333333,3
insert_10degree,57,0.27666666666666667,3
insert_10degree,57,0.28,3
insert_10degree,57,0.2833333333333333,3
insert_10degree,57,0.2866666666666667,3
insert_10degree,57,0.29,3
insert_10degree,57,0.29333333333333333,3
insert_10degree,57,0.2966666666666667,3
insert_10degree,57,0.3,3
insert_10degree,57,0.30333333333333334,3
insert_10degree,57,0.30666666666666664,3
insert_10degree,57,0.31,3
insert_10degree,57,0.31333333333333335,3
insert_10degree,57,0.31666666666666665,3
insert_10degree,57,0.32,3
insert_10degree,57,0.3233333333333333,3
insert_10degree,57,0.32666666666666666,3
insert_10degree,57,0.33,3
insert_10degree,57,0.3333333333333333,3
insert_10degree,57,0.33666666666666667,3
insert_10degree,57,0.34,3
insert_10degree,57,0.3433333333333333,3
insert_10degree,57,0.3466666666666667,3
insert_10degree,57,0.35,3
insert_10degree,57,0.35333333333333333,3
insert_10degree,57,0.3566666666666667,3
insert_10degree,57,0.36,3
insert_10degree,57,0.36333333333333334,3
insert_10degree,57,0.36666666666666664,3
insert_10degree,57,0.37,3
insert_10degree,57,0.37333333333333335,3
insert_10degree,57,0.37666666666666665,3
insert_10degree,57,0.38,3
insert_10degree,57,0.38333333333333336,3
insert_10degree,57,0.38666666666666666,3
insert_10degree,57,0.39,3
insert_10degree,57,0.3933333333333333,3
insert_10degree,57,0.39666666666666667,3
insert_10degree,57,0.4,3
insert_10degree,57,0.4033333333333333,3
insert_10degree,57,0.4066666666666667,3
insert_10degree,57,0.41,3
insert_10degree,57,0.41333333333333333,3
insert_10degree,57,0.4166666666666667,4
insert_10degree,57,0.42,4
insert_10degree,57,0.42333333333333334,4
insert_10degree,57,0.4266666666666667,4
insert_10degree,57,0.43,4
insert_10degree,57,0.43333333333333335,4
insert_10degree,57,0.43666666666666665,4
insert_10degree,57,0.44,4
insert_10degree,57,0.44333333333333336,4
insert_10degree,57,0.44666666666666666,4
insert_10degree,57,0.45,4
insert_10degree,57,0.4533333333333333,4
insert_10degree,57,0.45666666666666667,4
insert_10degree,57,0.46,4
insert_10degree,57,0.4633333333333333,4
insert_10degree,57,0.4666666666666667,4
insert_10degree,57,0.47,4
insert_10degree,57,0.47333333333333333,4
insert_10degree,57,0.4766666666666667,4
insert_10degree,57,0.48,4
insert_10degree,57,0.48333333333333334,4
insert_10degree,57,0.4866666666666667,4
insert_10degree,57,0.49,4
insert_10degree,57,0.49333333333333335,4
insert_10degree,57,0.49666666666666665,4
insert_10degree,57,0.5,4
insert_10degree,57,0.5033333333333333,4
insert_10degree,57,0.5066666666666667,4
insert_10degree,57,0.51,4
insert_10degree,57,0.5133333333333333,4
insert_10degree,57,0.5166666666666667,4
insert_10degree,57,0.52,4
insert_10degree,57,0.5233333333333333,4
insert_10degree,57,0.5266666666666666,4
insert_10degree,57,0.53,4
insert_10degree,57,0.5333333333333333,4
insert_10degree,57,0.5366666666666666,4
insert_10degree,57,0.54,4
insert_10degree,57,0.5433333333333333,4
insert_10degree,57,0.5466666666666666,4
insert_10degree,57,0.55,4
insert_10degree,57,0.5533333333333333,4
insert_10degree,57,0.5566666666666666,4
insert_10degree,57,0.56,4
insert_10degree,57,0.5633333333333334,4
insert_10degree,57,0.5666666666666667,4
insert_10degree,57,0.57,4
insert_10degree,57,0.5733333333333334,4
insert_10degree,57,0.5766666666666667,4
insert_10degree,57,0.58,4
insert_10degree,57,0.5833333333333334,4
insert_10degree,57,0.5866666666666667,4
insert_10degree,57,0.59,4
insert_10degree,57,0.5933333333333334,4
insert_10degree,57,0.5966666666666667,4
insert_10degree,57,0.6,4
insert_10degree,57,0.6033333333333334,4
insert_10degree,57,0.6066666666666667,4
insert_10degree,57,0.61,4
insert_10degree,57,0.6133333333333333,4
insert_10degree,57,0.6166666666666667,4
insert_10degree,57,0.62,4
insert_10degree,57,0.6233333333333333,4
insert_10degree,57,0.6266666666666667,4
insert_10degree,57,0.63,4
insert_10degree,57,0.6333333333333333,4
insert_10degree,57,0.6366666666666667,4
insert_10degree,57,0.64,4
insert_10degree,57,0.6433333333333333,4
insert_10degree,57,0.6466666666666666,4
insert_10degree,57,0.65,4
insert_10degree,57,0.6533333333333333,4
insert_10degree,57,0.6566666666666666,4
insert_10degree,57,0.66,4
insert_10degree,57,0.6633333333333333,4
insert_10degree,57,0.6666666666666666,4
insert_10degree,57,0.67,4
insert_10degree,57,0.6733333333333333,4
insert_10degree,57,0.6766666666666666,4
insert_10degree,57,0.68,4
insert_10degree,57,0.6833333333333333,4
insert_10degree,57,0.6866666666666666,4
insert_10degree,57,0.69,4
insert_10degree,57,0.6933333333333334,4
insert_10degree,57,0.6966666666666667,4
insert_10degree,57,0.7,4
insert_10degree,57,0.7033333333333334,4
insert_10degree,57,0.7066666666666667,4
insert_10degree,57,0.71,4
insert_10degree,57,0.7133333333333334,4
insert_10degree,57,0.7166666666666667,4
insert_10degree,57,0.72,4
insert_10degree,57,0.7233333333333334,4
insert_10degree,57,0.7266666666666667,4
insert_10degree,57,0.73,4
insert_10degree,57,0.7333333333333333,4
insert_10degree,57,0.7366666666666667,4
insert_10degree,57,0.74,4
insert_10degree,57,0.7433333333333333,4
insert_10degree,57,0.7466666666666667,4
insert_10degree,57,0.75,4
insert_10degree,57,0.7533333333333333,4
insert_10degree,57,0.7566666666666667,4
insert_10degree,57,0.76,4
insert_10degree,57,0.7633333333333333,4
insert_10degree,57,0.7666666666666667,4
insert_10degree,57,0.77,4
insert_10degree,57,0.7733333333333333,4
insert_10degree,57,0.7766666666666666,4
insert_10degree,57,0.78,4
insert_10degree,57,0.7833333333333333,4
insert_10degree,57,0.7866666666666666,4
insert_10degree,57,0.79,4
insert_10degree,57,0.7933333333333333,4
insert_10degree,57,0.7966666666666666,4
insert_10degree,57,0.8,4
insert_10degree,57,0.8033333333333333,4
insert_10degree,57,0.8066666666666666,4
insert_10degree,57,0.81,4
insert_10degree,57,0.8133333333333334,4
insert_10degree,57,0.8166666666666667,4
insert_10degree,57,0.82,4
insert_10degree,57,0.8233333333333334,4
insert_10degree,57,0.8266666666666667,5
insert_10degree,57,0.83,5
insert_10degree,57,0.8333333333333334,5
insert_10degree,57,0.8366666666666667,5
insert_10degree,57,0.84,5
insert_10degree,57,0.8433333333333334,5
insert_10degree,57,0.8466666666666667,5
insert_10degree,57,0.85,5
insert_10degree,57,0.8533333333333334,5
insert_10degree,57,0.8566666666666667,5
insert_10degree,57,0.86,5
insert_10degree,57,0.8633333333333333,5
insert_10degree,57,0.8666666666666667,5
insert_10degree,57,0.87,5
insert_10degree,57,0.8733333333333333,5
insert_10degree,57,0.8766666666666667,5
insert_10degree,57,0.88,5
insert_10degree,57,0.8833333333333333,5
insert_10degree,57,0.8866666666666667,5
insert_10degree,57,0.89,5
insert_10degree,57,0.8933333333333333,5
insert_10degree,57,0.8966666666666666,5
insert_10degree,57,0.9,5
insert_10degree,57,0.9033333333333333,5
insert_10degree,57,0.9066666666666666,5
insert_10degree,57,0.91,5
insert_10degree,57,0.9133333333333333,5
insert_10degree,57,0.9166666666666666,5
insert_10degree,57,0.92,5
insert_10degree,57,0.9233333333333333,5
insert_10degree,57,0.9266666666666666,5
insert_10degree,57,0.93,5
insert_10degree,57,0.9333333333333333,5
insert_10degree,57,0.9366666666666666,5
insert_10degree,57,0.94,5
insert_10degree,57,0.9433333333333334,5
insert_10degree,57,0.9466666666666667,5
insert_10degree,57,0.95,5
insert_10degree,57,0.9533333333333334,5
insert_10degree,57,0.9566666666666667,5
insert_10degree,57,0.96,5
insert_10degree,57,0.9633333333333334,5
insert_10degree,57,0.9666666666666667,5
insert_10degree,57,0.97,5
insert_10degree,57,0.9733333333333334,5
insert_10degree,57,0.9766666666666667,5
insert_10degree,57,0.98,5
insert_10degree,57,0.9833333333333333,5
insert_10degree,57,0.9866666666666667,5
insert_10degree,57,0.99,0
insert_10degree,57,0.9933333333333333,0
insert_10degree,57,0.9966666666666667,0
insert_10degree,57,1.0,0
insert_10degree,58,0.0,1
insert_10degree,58,0.0033333333333333335,1
insert_10degree,58,0.006666666666666667,1
insert_10degree,58,0.01,1
insert_10degree,58,0.013333333333333334,1
insert_10degree,58,0.016666666666666666,1
insert_10degree,58,0.02,1
insert_10degree,58,0.023333333333333334,1
insert_10degree,58,0.02666666666666667,1
insert_10degree,58,0.03,1
insert_10degree,58,0.03333333333333333,1
insert_10degree,58,0.03666666666666667,1
insert_10degree,58,0.04,1
insert_10degree,58,0.043333333333333335,1
